cliente;IDUC;identificacao;classe;competencia;prioridade;score_final;valor_estimado_mes;valor_estimado_ano;energia_nao_faturada_mes;score_regra;score_anomalia;consumo_atual;media_hist;media_12m;queda_ratio;queda_yoy;peer_ratio;n_zeros_janela;baixa_renda;sazonal_prone;micro_geracao;sazonal;baseline_alto;origem;motivos
Coopera;COO000046;Forquilhinha | Mariana Lima;;01/05/2026;ALTA;75.3;34.83;417.96;37.0;80.0;66.6;0;36.666666666666664;36.666666666666664;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000047;Forquilhinha | Eduarda Rodrigues;;01/05/2026;ALTA;75.3;34.52;414.24;36.0;80.0;66.6;0;36.333333333333336;36.333333333333336;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000048;Forquilhinha | Eduarda Ferreira;;01/05/2026;ALTA;75.3;31.03;372.36;33.0;80.0;66.5;0;32.666666666666664;32.666666666666664;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000049;Forquilhinha | Sandra Rodrigues;;01/05/2026;ALTA;75.3;45.28;543.36;48.0;80.0;66.6;0;47.666666666666664;47.666666666666664;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000050;Forquilhinha | Tiago Carvalho;;01/05/2026;ALTA;75.3;45.28;543.36;48.0;80.0;66.6;0;47.666666666666664;47.666666666666664;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000051;Criciuma | Tiago Ribeiro;;01/05/2026;ALTA;75.3;39.27;471.24;41.0;80.0;66.7;0;41.333333333333336;41.333333333333336;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000052;Forquilhinha | Lucas Ferreira;;01/05/2026;ALTA;75.3;32.93;395.16;35.0;80.0;66.5;0;34.666666666666664;34.666666666666664;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000053;Forquilhinha | Eduarda Barbosa;;01/05/2026;ALTA;75.3;44.97;539.64;47.0;80.0;66.6;0;47.333333333333336;47.333333333333336;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000054;Criciuma | Carla Souza;;01/05/2026;ALTA;75.3;42.12;505.44;44.0;80.0;66.5;0;44.333333333333336;44.333333333333336;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000055;Forquilhinha | Diego Pereira;;01/05/2026;ALTA;75.3;31.98;383.76;34.0;80.0;66.5;0;33.666666666666664;33.666666666666664;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000056;Forquilhinha | Felipe Carvalho;;01/05/2026;ALTA;75.1;26.6;319.2;28.0;80.0;66.0;0;28.0;28.0;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000057;Forquilhinha | Vanessa Oliveira;;01/05/2026;ALTA;75.1;25.02;300.24;26.0;80.0;65.9;0;26.333333333333332;26.333333333333332;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000058;Criciuma | Mariana Ribeiro;;01/05/2026;ALTA;75.1;27.23;326.76;29.0;80.0;66.0;0;28.666666666666668;28.666666666666668;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000059;Forquilhinha | Vanessa Lima;;01/05/2026;ALTA;75.1;27.55;330.6;29.0;80.0;66.1;0;29.0;29.0;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000060;Criciuma | Rafael Rodrigues;;01/05/2026;ALTA;75.0;23.75;285.0;25.0;80.0;65.7;0;25.0;25.0;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000061;Forquilhinha | Sandra Silva;;01/05/2026;ALTA;75.0;24.07;288.84;25.0;80.0;65.7;0;25.333333333333332;25.333333333333332;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000062;Forquilhinha | Diego Rodrigues;;01/05/2026;ALTA;74.9;21.53;258.36;23.0;80.0;65.5;0;22.666666666666668;22.666666666666668;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000063;Forquilhinha | Karina Santos;;01/05/2026;ALTA;74.9;21.85;262.2;23.0;80.0;65.5;0;23.0;23.0;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000064;Forquilhinha | João Carvalho;;01/05/2026;ALTA;74.8;20.27;243.24;21.0;80.0;65.2;0;21.333333333333332;21.333333333333332;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000065;Forquilhinha | Felipe Lima;;01/05/2026;ALTA;74.8;19.32;231.84;20.0;80.0;65.2;0;20.333333333333332;20.333333333333332;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000066;Criciuma | Ana Rodrigues;;01/05/2026;ALTA;74.7;15.52;186.24;16.0;80.0;64.9;0;16.333333333333332;16.333333333333332;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000067;Forquilhinha | Rafael Costa;;01/05/2026;ALTA;74.7;14.88;178.56;16.0;80.0;64.9;0;15.666666666666666;15.666666666666666;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000068;Forquilhinha | Rafael Santos;;01/05/2026;ALTA;74.7;17.73;212.76;19.0;80.0;65.0;0;18.666666666666668;18.666666666666668;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000069;Forquilhinha | João Almeida;;01/05/2026;ALTA;74.7;13.3;159.6;14.0;80.0;64.7;0;14.0;14.0;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000070;Forquilhinha | Eduarda Araújo;;01/05/2026;ALTA;74.7;16.15;193.8;17.0;80.0;64.8;0;17.0;17.0;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000071;Forquilhinha | Felipe Silva;;01/05/2026;ALTA;74.7;14.25;171.0;15.0;80.0;64.7;0;15.0;15.0;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000072;Forquilhinha | Vanessa Martins;;01/05/2026;ALTA;74.7;15.2;182.4;16.0;80.0;64.9;0;16.0;16.0;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000073;Forquilhinha | Patrícia Silva;;01/05/2026;ALTA;74.7;15.2;182.4;16.0;80.0;64.9;0;16.0;16.0;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000074;Forquilhinha | Diego Araújo;;01/05/2026;ALTA;74.7;13.62;163.44;14.0;80.0;64.8;0;14.333333333333334;14.333333333333334;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000075;Forquilhinha | João Ferreira;;01/05/2026;ALTA;74.6;12.98;155.76;14.0;80.0;64.7;0;13.666666666666666;13.666666666666666;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000076;Forquilhinha | Bruno Ferreira;;01/05/2026;ALTA;74.6;12.98;155.76;14.0;80.0;64.7;0;13.666666666666666;13.666666666666666;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000077;Forquilhinha | Tiago Oliveira;;01/05/2026;ALTA;74.6;11.72;140.64;12.0;80.0;64.6;0;12.333333333333334;12.333333333333334;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000078;Criciuma | Carla Barbosa;;01/05/2026;ALTA;74.6;11.4;136.8;12.0;80.0;64.5;0;12.0;12.0;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000079;Forquilhinha | Carla Pereira;;01/05/2026;ALTA;74.6;12.98;155.76;14.0;80.0;64.7;0;13.666666666666666;13.666666666666666;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000080;Criciuma | Eduarda Barbosa;;01/05/2026;ALTA;74.5;8.87;106.44;9.0;80.0;64.2;0;9.333333333333334;9.333333333333334;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000081;Criciuma | Sandra Costa;;01/05/2026;ALTA;74.5;9.5;114.0;10.0;80.0;64.3;0;10.0;10.0;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000082;Criciuma | Isabela Carvalho;;01/05/2026;ALTA;74.5;8.55;102.6;9.0;80.0;64.3;0;9.0;9.0;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000083;Forquilhinha | Gabriela Almeida;;01/05/2026;ALTA;74.5;9.5;114.0;10.0;80.0;64.3;0;10.0;10.0;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000084;Forquilhinha | João Ribeiro;;01/05/2026;ALTA;74.5;9.5;114.0;10.0;80.0;64.3;0;10.0;10.0;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000085;Criciuma | Lucas Lima;;01/05/2026;ALTA;74.5;9.5;114.0;10.0;80.0;64.3;0;10.0;10.0;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000086;Criciuma | Rafael Lima;;01/05/2026;ALTA;74.5;8.55;102.6;9.0;80.0;64.3;0;9.0;9.0;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000087;Criciuma | Diego Ferreira;;01/05/2026;ALTA;74.3;6.65;79.8;7.0;80.0;63.8;0;7.0;7.0;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000088;Forquilhinha | Henrique Oliveira;;01/05/2026;ALTA;74.3;6.02;72.24;6.0;80.0;63.7;0;6.333333333333333;6.333333333333333;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000089;Forquilhinha | Karina Silva;;01/05/2026;ALTA;74.3;5.38;64.56;6.0;80.0;63.7;0;5.666666666666667;5.666666666666667;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000090;Criciuma | Tiago Ferreira;;01/05/2026;ALTA;74.3;5.38;64.56;6.0;80.0;63.7;0;5.666666666666667;5.666666666666667;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000091;Forquilhinha | Tiago Ferreira;;01/05/2026;ALTA;74.3;4.75;57.0;5.0;80.0;63.6;0;5.0;5.0;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000092;Forquilhinha | Ana Oliveira;;01/05/2026;ALTA;74.2;112.73;1352.76;119.0;80.0;63.5;0;118.66666666666667;118.66666666666667;100.0;;;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000093;Forquilhinha | Bruno Ferreira;;01/05/2026;ALTA;74.2;4.43;53.16;5.0;80.0;63.5;0;4.666666666666667;4.666666666666667;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000094;Forquilhinha | Carla Souza;;01/05/2026;ALTA;74.2;325.85;3910.2;343.0;80.0;63.4;0;343.0;343.0;100.0;;;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000095;Forquilhinha | Karina Oliveira;;01/05/2026;ALTA;74.2;4.12;49.44;4.0;80.0;63.5;0;4.333333333333333;4.333333333333333;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000096;Criciuma | Rafael Ferreira;;01/05/2026;ALTA;74.2;4.12;49.44;4.0;80.0;63.5;0;4.333333333333333;4.333333333333333;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000097;Forquilhinha | Isabela Barbosa;;01/05/2026;ALTA;74.2;3.8;45.6;4.0;80.0;63.5;0;4.0;4.0;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000098;Forquilhinha | Gabriela Pereira;;01/05/2026;ALTA;74.2;98.8;1185.6;104.0;80.0;63.5;0;104.0;104.0;100.0;;;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000099;Criciuma | Tiago Barbosa;;01/05/2026;ALTA;74.1;3.48;41.76;4.0;80.0;63.1;0;3.6666666666666665;3.6666666666666665;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000100;Forquilhinha | Henrique Barbosa;;01/05/2026;ALTA;74.1;3.17;38.04;3.0;80.0;63.1;0;3.3333333333333335;3.3333333333333335;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000101;Criciuma | Nelson Almeida;;01/05/2026;ALTA;74.1;3.17;38.04;3.0;80.0;63.1;0;3.3333333333333335;3.3333333333333335;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000102;Criciuma | Diego Santos;;01/05/2026;ALTA;74.1;3.48;41.76;4.0;80.0;63.1;0;3.6666666666666665;3.6666666666666665;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000103;Criciuma | Nelson Araújo;;01/05/2026;ALTA;74.1;3.48;41.76;4.0;80.0;63.1;0;3.6666666666666665;3.6666666666666665;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000104;Criciuma | Nelson Carvalho;;01/05/2026;ALTA;74.1;3.48;41.76;4.0;80.0;63.1;0;3.6666666666666665;3.6666666666666665;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000105;Criciuma | Otávio Souza;;01/05/2026;ALTA;74.0;2.85;34.2;3.0;80.0;63.0;0;3.0;3.0;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000106;Forquilhinha | Diego Souza;;01/05/2026;ALTA;74.0;76.63;919.56;81.0;80.0;62.8;0;80.66666666666667;80.66666666666667;100.0;;;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000107;Criciuma | Mariana Martins;;01/05/2026;ALTA;74.0;2.85;34.2;3.0;80.0;63.0;0;3.0;3.0;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000108;Criciuma | Diego Ferreira;;01/05/2026;ALTA;73.9;2.53;30.36;3.0;80.0;62.7;0;2.6666666666666665;2.6666666666666665;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000109;Forquilhinha | Gabriela Almeida;;01/05/2026;ALTA;73.9;2.22;26.64;2.0;80.0;62.6;0;2.3333333333333335;2.3333333333333335;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000110;Forquilhinha | Sandra Lima;;01/05/2026;ALTA;73.9;2.53;30.36;3.0;80.0;62.7;0;2.6666666666666665;2.6666666666666665;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000111;Forquilhinha | Eduarda Carvalho;;01/05/2026;ALTA;73.9;2.53;30.36;3.0;80.0;62.7;0;2.6666666666666665;2.6666666666666665;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000112;Forquilhinha | Felipe Rodrigues;;01/05/2026;ALTA;73.9;2.53;30.36;3.0;80.0;62.7;0;2.6666666666666665;2.6666666666666665;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000113;Criciuma | Otávio Ferreira;;01/05/2026;ALTA;73.9;2.53;30.36;3.0;80.0;62.7;0;2.6666666666666665;2.6666666666666665;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Coopera;COO000114;Forquilhinha | Carla Lima;;01/05/2026;ALTA;73.9;1.9;22.8;2.0;80.0;62.5;0;2.0;2.0;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
